arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
556.6516315712976,1,1,3.304060044306316e-6,470.3839597832646,-277.5207146757215,600.0,-300.0
567.1659788586278,1,1,0.00022103973834910985,480.68101219286564,-279.6472636529421,600.0,-300.0
575.4251097422958,1,1,0.005958277341331278,488.8775031715919,-280.66253632036563,600.0,-300.0
582.9654299231855,1,1,0.10289817213449014,496.4148705415336,-280.4515349912914,600.0,-300.0
591.4286830300742,1,1,0.7251742080352378,504.7345521247813,-278.8992619790187,600.0,-300.0
602.3929577318534,1,1,0.9915554241619708,515.277985743425,-275.89071959684645,600.0,-300.0
616.9216843401332,1,1,0.9999182275686702,529.0876584487982,-271.3766486372126,600.0,-300.0
634.4346709938943,1,1,0.9999993534556145,545.6102542092051,-265.5707438091091,600.0,-300.0
653.947912502595,1,1,0.9999999858379656,563.8935062221929,-258.75243830066637,600.0,-300.0
674.4786820372842,1,1,0.9999999959638111,582.9851476853086,-251.20116530001525,600.0,-300.0
695.0479480617205,1,1,0.9999999682506132,601.9329117960998,-243.1963579952863,600.0,-300.0
714.9284286259252,1,1,0.9999971712861606,620.0229716797347,-234.95116297817333,600.0,-300.0
734.3750525102572,1,1,0.9990561615668787,637.4952601718654,-226.41358045462323,600.0,-300.0
753.8814710436702,1,1,0.5903644211280507,654.828150035765,-217.46532403414628,600.0,-300.0
773.9342118469986,1,1,0.0010508250776013956,672.5000140347067,-207.98810732625262,600.0,-300.0
